mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.2074206670125325,0.00855252917106145,0.05511792500813802,0.0002941857486620116,100,25,3,sqrt,14,balanced_subsample,"{'n_estimators': 100, 'min_samples_split': 25, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 14, 'class_weight': 'balanced_subsample'}",0.8456654227186082,0.8465121622009707,0.8783191358735276,0.8568322402643688,0.015197461501336608,1,0.9683067649863204,0.9694227268629433,0.9672651603209796,0.9683315507234145,0.0008809971983771974
4.922775665918986,0.04565738435160091,0.13457306226094565,0.0014563112724427585,250,10,3,0.6,14,balanced_subsample,"{'n_estimators': 250, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 0.6, 'max_depth': 14, 'class_weight': 'balanced_subsample'}",0.8424197154900299,0.8427940993461799,0.8759204366678177,0.8537114171680091,0.01570489204409661,2,0.9924314948707997,0.9922818933553791,0.9924562159453695,0.9923898680571828,7.701378687900048e-05
6.312046448389689,0.05739365942556719,0.12441754341125488,0.003595013137662669,250,10,15,1.0,,balanced,"{'n_estimators': 250, 'min_samples_split': 10, 'min_samples_leaf': 15, 'max_features': 1.0, 'max_depth': None, 'class_weight': 'balanced'}",0.843403495583537,0.8410891894737851,0.8731725566939106,0.8525550805837442,0.014609340483799381,3,0.9430953441906598,0.9463403370935226,0.9389292645696754,0.9427883152846194,0.003033336891971071
5.257229010264079,0.06859964652360984,0.08761684099833171,0.003299139257127007,180,25,15,1.0,,balanced_subsample,"{'n_estimators': 180, 'min_samples_split': 25, 'min_samples_leaf': 15, 'max_features': 1.0, 'max_depth': None, 'class_weight': 'balanced_subsample'}",0.8443757694771199,0.8393981601141074,0.8732636890372587,0.852345872876162,0.014930068619060136,4,0.9468973249579554,0.9489856887744825,0.9438237663208938,0.9465689266844439,0.0021201014006802937
3.7678565979003906,0.18599194001800012,0.11183770497639973,0.01105694680275961,180,2,3,0.6,14,balanced_subsample,"{'n_estimators': 180, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 0.6, 'max_depth': 14, 'class_weight': 'balanced_subsample'}",0.8392842760107238,0.8403147525918268,0.8746920686082653,0.8514303657369386,0.01645388679211222,5,0.9969538635503362,0.9967063177702032,0.9969243798880647,0.996861520402868,0.00011040294221562982
3.238372008005778,0.020813357567251414,0.05399934450785319,0.0032010735606640963,100,2,1,1.0,10,balanced_subsample,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 10, 'class_weight': 'balanced_subsample'}",0.840372570753541,0.8338679723921387,0.863132650320402,0.845791064488694,0.01254659048851289,6,0.9879903405252338,0.9877958487663497,0.9860989922859204,0.9872950605258346,0.000849466965010883
